student_id,diet_quality,exam_score,diet_category,food_suggestions
39130,Poor,73,Poor,Improve diet quality
39131,Fair,78,Fair,Good dietary habits
39132,Good,98,Good,Good dietary habits
39133,Good,65,Good,Good dietary habits
39134,Good,87,Good,Good dietary habits
39135,Good,84,Good,Good dietary habits
39136,Good,94,Good,Good dietary habits
39137,Poor,100,Poor,Improve diet quality
39138,Poor,82,Poor,Improve diet quality
39139,Fair,83,Fair,Good dietary habits
39140,Good,90,Good,Good dietary habits
39141,Good,95,Good,Good dietary habits
39142,Good,83,Good,Good dietary habits
39143,Good,89,Good,Good dietary habits
39144,Good,90,Good,Good dietary habits
39145,Good,98,Good,Good dietary habits
39146,Fair,68,Fair,Good dietary habits
39147,Good,92,Good,Good dietary habits
39148,Good,100,Good,Good dietary habits
39149,Good,89,Good,Good dietary habits
39150,Good,100,Good,Good dietary habits
39151,Good,100,Good,Good dietary habits
39152,Good,96,Good,Good dietary habits
39153,Poor,86,Poor,Improve diet quality
39154,Good,94,Good,Good dietary habits
39155,Good,81,Good,Good dietary habits
39156,Good,88,Good,Good dietary habits
39157,Good,100,Good,Good dietary habits
39158,Fair,60,Fair,Good dietary habits
39159,Good,87,Good,Good dietary habits
39160,Good,98,Good,Good dietary habits
39161,Good,89,Good,Good dietary habits
39162,Good,97,Good,Good dietary habits
39163,Good,97,Good,Good dietary habits
39164,Good,96,Good,Good dietary habits
39165,Good,100,Good,Good dietary habits
39166,Fair,87,Fair,Good dietary habits
39167,Good,100,Good,Good dietary habits
39168,Good,100,Good,Good dietary habits
39169,Fair,99,Fair,Good dietary habits
39170,Good,82,Good,Good dietary habits
39171,Good,100,Good,Good dietary habits
39172,Fair,75,Fair,Good dietary habits
39173,Good,93,Good,Good dietary habits
39174,Fair,93,Fair,Good dietary habits
39175,Good,100,Good,Good dietary habits
39176,Good,70,Good,Good dietary habits
39177,Poor,95,Poor,Improve diet quality
39178,Fair,75,Fair,Good dietary habits
39179,Fair,98,Fair,Good dietary habits
39180,Fair,80,Fair,Good dietary habits
39181,Fair,91,Fair,Good dietary habits
39182,Good,97,Good,Good dietary habits
39183,Fair,99,Fair,Good dietary habits
39184,Good,100,Good,Good dietary habits
39185,Good,84,Good,Good dietary habits
39186,Fair,83,Fair,Good dietary habits
39187,Good,90,Good,Good dietary habits
39188,Fair,100,Fair,Good dietary habits
39189,Fair,87,Fair,Good dietary habits
39190,Good,47,Good,Good dietary habits
39191,Poor,100,Poor,Improve diet quality
39192,Good,92,Good,Good dietary habits
39193,Poor,100,Poor,Improve diet quality
39194,Good,95,Good,Good dietary habits
39195,Fair,97,Fair,Good dietary habits
39196,Fair,76,Fair,Good dietary habits
39197,Fair,79,Fair,Good dietary habits
39198,Poor,99,Poor,Improve diet quality
39199,Good,79,Good,Good dietary habits
39200,Good,62,Good,Good dietary habits
39201,Fair,93,Fair,Good dietary habits
39202,Good,83,Good,Good dietary habits
39203,Good,87,Good,Good dietary habits
39204,Good,98,Good,Good dietary habits
39205,Fair,88,Fair,Good dietary habits
39206,Good,93,Good,Good dietary habits
39207,Good,77,Good,Good dietary habits
39208,Good,100,Good,Good dietary habits
39209,Poor,92,Poor,Improve diet quality
39210,Good,90,Good,Good dietary habits
39211,Poor,79,Poor,Improve diet quality
39212,Good,100,Good,Good dietary habits
39213,Fair,68,Fair,Good dietary habits
39214,Poor,100,Poor,Improve diet quality
39215,Good,100,Good,Good dietary habits
39216,Good,95,Good,Good dietary habits
39217,Good,100,Good,Good dietary habits
39218,Poor,87,Poor,Improve diet quality
39219,Poor,72,Poor,Improve diet quality
39220,Poor,74,Poor,Improve diet quality
39221,Fair,81,Fair,Good dietary habits
39222,Good,77,Good,Good dietary habits
39223,Poor,100,Poor,Improve diet quality
39224,Poor,78,Poor,Improve diet quality
39225,Fair,97,Fair,Good dietary habits
39226,Good,98,Good,Good dietary habits
39227,Good,93,Good,Good dietary habits
39228,Poor,75,Poor,Improve diet quality
39229,Fair,100,Fair,Good dietary habits
39230,Fair,100,Fair,Good dietary habits
39231,Fair,77,Fair,Good dietary habits
39232,Good,90,Good,Good dietary habits
39233,Fair,100,Fair,Good dietary habits
39234,Poor,81,Poor,Improve diet quality
39235,Fair,94,Fair,Good dietary habits
39236,Good,95,Good,Good dietary habits
39237,Good,100,Good,Good dietary habits
39238,Good,91,Good,Good dietary habits
39239,Fair,83,Fair,Good dietary habits
39240,Good,100,Good,Good dietary habits
39241,Fair,86,Fair,Good dietary habits
39242,Good,83,Good,Good dietary habits
39243,Good,100,Good,Good dietary habits
39244,Good,100,Good,Good dietary habits
39245,Poor,100,Poor,Improve diet quality
39246,Poor,65,Poor,Improve diet quality
39247,Fair,95,Fair,Good dietary habits
39248,Fair,59,Fair,Good dietary habits
39249,Poor,100,Poor,Improve diet quality
39250,Good,91,Good,Good dietary habits
39251,Good,98,Good,Good dietary habits
39252,Fair,96,Fair,Good dietary habits
39253,Fair,82,Fair,Good dietary habits
39254,Fair,100,Fair,Good dietary habits
39255,Fair,100,Fair,Good dietary habits
39256,Good,79,Good,Good dietary habits
39257,Good,86,Good,Good dietary habits
39258,Good,100,Good,Good dietary habits
39259,Good,95,Good,Good dietary habits
39260,Fair,88,Fair,Good dietary habits
39261,Good,75,Good,Good dietary habits
39262,Poor,84,Poor,Improve diet quality
39263,Good,89,Good,Good dietary habits
39264,Good,100,Good,Good dietary habits
39265,Good,64,Good,Good dietary habits
39266,Fair,83,Fair,Good dietary habits
39267,Fair,81,Fair,Good dietary habits
39268,Good,100,Good,Good dietary habits
39269,Poor,100,Poor,Improve diet quality
39270,Good,100,Good,Good dietary habits
39271,Fair,64,Fair,Good dietary habits
39272,Good,90,Good,Good dietary habits
39273,Poor,100,Poor,Improve diet quality
39274,Poor,100,Poor,Improve diet quality
39275,Good,97,Good,Good dietary habits
39276,Fair,100,Fair,Good dietary habits
39277,Good,92,Good,Good dietary habits
39278,Fair,100,Fair,Good dietary habits
39279,Good,99,Good,Good dietary habits
39280,Good,95,Good,Good dietary habits
39281,Good,85,Good,Good dietary habits
39282,Good,96,Good,Good dietary habits
39283,Poor,100,Poor,Improve diet quality
39284,Fair,100,Fair,Good dietary habits
39285,Poor,96,Poor,Improve diet quality
39286,Good,100,Good,Good dietary habits
39287,Poor,89,Poor,Improve diet quality
39288,Good,79,Good,Good dietary habits
39289,Fair,100,Fair,Good dietary habits
39290,Good,100,Good,Good dietary habits
39291,Good,96,Good,Good dietary habits
39292,Fair,96,Fair,Good dietary habits
39293,Fair,88,Fair,Good dietary habits
39294,Good,96,Good,Good dietary habits
39295,Good,97,Good,Good dietary habits
39296,Fair,77,Fair,Good dietary habits
39297,Poor,94,Poor,Improve diet quality
39298,Good,98,Good,Good dietary habits
39299,Fair,94,Fair,Good dietary habits
39300,Poor,97,Poor,Improve diet quality
39301,Good,79,Good,Good dietary habits
39302,Good,100,Good,Good dietary habits
39303,Good,84,Good,Good dietary habits
39304,Fair,100,Fair,Good dietary habits
39305,Fair,92,Fair,Good dietary habits
39306,Good,100,Good,Good dietary habits
39307,Poor,100,Poor,Improve diet quality
39308,Fair,93,Fair,Good dietary habits
39309,Good,73,Good,Good dietary habits
39310,Poor,96,Poor,Improve diet quality
39311,Good,88,Good,Good dietary habits
39312,Poor,100,Poor,Improve diet quality
39313,Poor,67,Poor,Improve diet quality
39314,Good,91,Good,Good dietary habits
39315,Good,100,Good,Good dietary habits
39316,Poor,89,Poor,Improve diet quality
39317,Good,94,Good,Good dietary habits
39318,Fair,94,Fair,Good dietary habits
39319,Fair,88,Fair,Good dietary habits
39320,Good,100,Good,Good dietary habits
39321,Fair,86,Fair,Good dietary habits
39322,Good,100,Good,Good dietary habits
39323,Good,85,Good,Good dietary habits
39324,Good,97,Good,Good dietary habits
39325,Fair,100,Fair,Good dietary habits
39326,Good,99,Good,Good dietary habits
39327,Good,65,Good,Good dietary habits
39328,Good,92,Good,Good dietary habits
39329,Fair,91,Fair,Good dietary habits
39330,Fair,96,Fair,Good dietary habits
39331,Good,92,Good,Good dietary habits
39332,Poor,100,Poor,Improve diet quality
39333,Fair,100,Fair,Good dietary habits
39334,Poor,98,Poor,Improve diet quality
39335,Poor,100,Poor,Improve diet quality
39336,Good,100,Good,Good dietary habits
39337,Good,99,Good,Good dietary habits
39338,Good,97,Good,Good dietary habits
39339,Good,100,Good,Good dietary habits
39340,Fair,67,Fair,Good dietary habits
39341,Poor,100,Poor,Improve diet quality
39342,Fair,95,Fair,Good dietary habits
39343,Good,81,Good,Good dietary habits
39344,Good,92,Good,Good dietary habits
39345,Fair,81,Fair,Good dietary habits
39346,Good,93,Good,Good dietary habits
39347,Good,95,Good,Good dietary habits
39348,Good,93,Good,Good dietary habits
39349,Poor,92,Poor,Improve diet quality
39350,Good,100,Good,Good dietary habits
39351,Good,93,Good,Good dietary habits
39352,Poor,100,Poor,Improve diet quality
39353,Fair,81,Fair,Good dietary habits
39354,Good,86,Good,Good dietary habits
39355,Poor,74,Poor,Improve diet quality
39356,Good,76,Good,Good dietary habits
39357,Fair,100,Fair,Good dietary habits
39358,Fair,68,Fair,Good dietary habits
39359,Fair,68,Fair,Good dietary habits
39360,Good,100,Good,Good dietary habits
39361,Good,86,Good,Good dietary habits
39362,Fair,81,Fair,Good dietary habits
39363,Good,78,Good,Good dietary habits
39364,Good,60,Good,Good dietary habits
39365,Poor,100,Poor,Improve diet quality
39366,Good,72,Good,Good dietary habits
39367,Good,100,Good,Good dietary habits
39368,Good,89,Good,Good dietary habits
39369,Good,86,Good,Good dietary habits
39370,Poor,98,Poor,Improve diet quality
39371,Fair,92,Fair,Good dietary habits
39372,Good,100,Good,Good dietary habits
39373,Poor,74,Poor,Improve diet quality
39374,Fair,88,Fair,Good dietary habits
39375,Poor,89,Poor,Improve diet quality
39376,Poor,72,Poor,Improve diet quality
39377,Good,94,Good,Good dietary habits
39378,Fair,100,Fair,Good dietary habits
39379,Fair,82,Fair,Good dietary habits
39380,Fair,100,Fair,Good dietary habits
39381,Good,100,Good,Good dietary habits
39382,Good,100,Good,Good dietary habits
39383,Poor,100,Poor,Improve diet quality
39384,Fair,96,Fair,Good dietary habits
39385,Poor,97,Poor,Improve diet quality
39386,Good,100,Good,Good dietary habits
39387,Poor,70,Poor,Improve diet quality
39388,Poor,81,Poor,Improve diet quality
39389,Fair,81,Fair,Good dietary habits
39390,Poor,70,Poor,Improve diet quality
39391,Fair,100,Fair,Good dietary habits
39392,Good,61,Good,Good dietary habits
39393,Good,100,Good,Good dietary habits
39394,Fair,65,Fair,Good dietary habits
39395,Good,87,Good,Good dietary habits
39396,Fair,100,Fair,Good dietary habits
39397,Fair,70,Fair,Good dietary habits
39398,Fair,98,Fair,Good dietary habits
39399,Poor,84,Poor,Improve diet quality
39400,Good,88,Good,Good dietary habits
39401,Fair,100,Fair,Good dietary habits
39402,Fair,100,Fair,Good dietary habits
39403,Fair,100,Fair,Good dietary habits
39404,Poor,98,Poor,Improve diet quality
39405,Fair,100,Fair,Good dietary habits
39406,Good,94,Good,Good dietary habits
39407,Fair,83,Fair,Good dietary habits
39408,Good,85,Good,Good dietary habits
39409,Poor,79,Poor,Improve diet quality
39410,Fair,73,Fair,Good dietary habits
39411,Fair,97,Fair,Good dietary habits
39412,Poor,92,Poor,Improve diet quality
39413,Fair,80,Fair,Good dietary habits
39414,Good,66,Good,Good dietary habits
39415,Poor,82,Poor,Improve diet quality
39416,Fair,88,Fair,Good dietary habits
39417,Good,94,Good,Good dietary habits
39418,Fair,58,Fair,Good dietary habits
39419,Good,88,Good,Good dietary habits
39420,Good,88,Good,Good dietary habits
39421,Good,99,Good,Good dietary habits
39422,Fair,80,Fair,Good dietary habits
39423,Good,86,Good,Good dietary habits
39424,Good,100,Good,Good dietary habits
39425,Good,81,Good,Good dietary habits
39426,Good,100,Good,Good dietary habits
39427,Good,88,Good,Good dietary habits
39428,Good,100,Good,Good dietary habits
39429,Good,89,Good,Good dietary habits
39430,Good,78,Good,Good dietary habits
39431,Good,65,Good,Good dietary habits
39432,Good,95,Good,Good dietary habits
39433,Good,100,Good,Good dietary habits
39434,Good,99,Good,Good dietary habits
39435,Fair,97,Fair,Good dietary habits
39436,Fair,80,Fair,Good dietary habits
39437,Good,96,Good,Good dietary habits
39438,Good,77,Good,Good dietary habits
39439,Good,83,Good,Good dietary habits
39440,Good,97,Good,Good dietary habits
39441,Good,100,Good,Good dietary habits
39442,Poor,81,Poor,Improve diet quality
39443,Fair,98,Fair,Good dietary habits
39444,Good,100,Good,Good dietary habits
39445,Good,100,Good,Good dietary habits
39446,Good,98,Good,Good dietary habits
39447,Good,79,Good,Good dietary habits
39448,Good,88,Good,Good dietary habits
39449,Good,59,Good,Good dietary habits
39450,Fair,94,Fair,Good dietary habits
39451,Good,96,Good,Good dietary habits
39452,Fair,99,Fair,Good dietary habits
39453,Poor,74,Poor,Improve diet quality
39454,Fair,95,Fair,Good dietary habits
39455,Fair,96,Fair,Good dietary habits
39456,Good,100,Good,Good dietary habits
39457,Fair,99,Fair,Good dietary habits
39458,Fair,95,Fair,Good dietary habits
39459,Fair,93,Fair,Good dietary habits
39460,Good,93,Good,Good dietary habits
39461,Good,86,Good,Good dietary habits
39462,Good,100,Good,Good dietary habits
39463,Fair,100,Fair,Good dietary habits
39464,Good,92,Good,Good dietary habits
39465,Good,100,Good,Good dietary habits
39466,Fair,84,Fair,Good dietary habits
39467,Fair,100,Fair,Good dietary habits
39468,Fair,87,Fair,Good dietary habits
39469,Good,94,Good,Good dietary habits
39470,Fair,99,Fair,Good dietary habits
39471,Good,66,Good,Good dietary habits
39472,Good,96,Good,Good dietary habits
39473,Fair,100,Fair,Good dietary habits
39474,Good,94,Good,Good dietary habits
39475,Fair,87,Fair,Good dietary habits
39476,Poor,100,Poor,Improve diet quality
39477,Good,98,Good,Good dietary habits
39478,Fair,100,Fair,Good dietary habits
39479,Good,76,Good,Good dietary habits
39480,Good,100,Good,Good dietary habits
39481,Poor,82,Poor,Improve diet quality
39482,Good,87,Good,Good dietary habits
39483,Fair,98,Fair,Good dietary habits
39484,Good,98,Good,Good dietary habits
39485,Poor,90,Poor,Improve diet quality
39486,Good,84,Good,Good dietary habits
39487,Good,96,Good,Good dietary habits
39488,Good,82,Good,Good dietary habits
39489,Good,72,Good,Good dietary habits
39490,Good,100,Good,Good dietary habits
39491,Poor,100,Poor,Improve diet quality
39492,Good,92,Good,Good dietary habits
39493,Good,93,Good,Good dietary habits
39494,Good,57,Good,Good dietary habits
39495,Good,96,Good,Good dietary habits
39496,Good,100,Good,Good dietary habits
39497,Good,93,Good,Good dietary habits
39498,Good,90,Good,Good dietary habits
39499,Good,78,Good,Good dietary habits
39500,Fair,100,Fair,Good dietary habits
39501,Fair,100,Fair,Good dietary habits
39502,Fair,95,Fair,Good dietary habits
39503,Fair,98,Fair,Good dietary habits
39504,Good,91,Good,Good dietary habits
39505,Good,86,Good,Good dietary habits
39506,Fair,100,Fair,Good dietary habits
39507,Good,80,Good,Good dietary habits
39508,Poor,100,Poor,Improve diet quality
39509,Good,100,Good,Good dietary habits
39510,Fair,83,Fair,Good dietary habits
39511,Fair,100,Fair,Good dietary habits
39512,Fair,100,Fair,Good dietary habits
39513,Poor,86,Poor,Improve diet quality
39514,Poor,63,Poor,Improve diet quality
39515,Poor,85,Poor,Improve diet quality
39516,Poor,100,Poor,Improve diet quality
39517,Good,100,Good,Good dietary habits
39518,Good,83,Good,Good dietary habits
39519,Good,84,Good,Good dietary habits
39520,Good,100,Good,Good dietary habits
39521,Fair,81,Fair,Good dietary habits
39522,Good,99,Good,Good dietary habits
39523,Good,100,Good,Good dietary habits
39524,Good,100,Good,Good dietary habits
39525,Good,76,Good,Good dietary habits
39526,Good,82,Good,Good dietary habits
39527,Good,100,Good,Good dietary habits
39528,Good,100,Good,Good dietary habits
39529,Good,98,Good,Good dietary habits
39530,Fair,75,Fair,Good dietary habits
39531,Fair,95,Fair,Good dietary habits
39532,Fair,95,Fair,Good dietary habits
39533,Good,93,Good,Good dietary habits
39534,Good,85,Good,Good dietary habits
39535,Good,67,Good,Good dietary habits
39536,Good,84,Good,Good dietary habits
39537,Poor,100,Poor,Improve diet quality
39538,Fair,83,Fair,Good dietary habits
39539,Fair,99,Fair,Good dietary habits
39540,Good,85,Good,Good dietary habits
39541,Fair,92,Fair,Good dietary habits
39542,Fair,97,Fair,Good dietary habits
39543,Good,94,Good,Good dietary habits
39544,Fair,83,Fair,Good dietary habits
39545,Poor,94,Poor,Improve diet quality
39546,Fair,100,Fair,Good dietary habits
39547,Good,100,Good,Good dietary habits
39548,Fair,100,Fair,Good dietary habits
39549,Good,99,Good,Good dietary habits
39550,Fair,100,Fair,Good dietary habits
39551,Good,91,Good,Good dietary habits
39552,Fair,100,Fair,Good dietary habits
39553,Good,95,Good,Good dietary habits
39554,Good,100,Good,Good dietary habits
39555,Fair,69,Fair,Good dietary habits
39556,Good,100,Good,Good dietary habits
39557,Fair,83,Fair,Good dietary habits
39558,Fair,100,Fair,Good dietary habits
39559,Good,98,Good,Good dietary habits
39560,Good,100,Good,Good dietary habits
39561,Poor,78,Poor,Improve diet quality
39562,Fair,79,Fair,Good dietary habits
39563,Fair,80,Fair,Good dietary habits
39564,Fair,98,Fair,Good dietary habits
39565,Fair,81,Fair,Good dietary habits
39566,Good,75,Good,Good dietary habits
39567,Fair,91,Fair,Good dietary habits
39568,Poor,93,Poor,Improve diet quality
39569,Good,77,Good,Good dietary habits
39570,Good,67,Good,Good dietary habits
39571,Poor,100,Poor,Improve diet quality
39572,Good,91,Good,Good dietary habits
39573,Poor,94,Poor,Improve diet quality
39574,Fair,99,Fair,Good dietary habits
39575,Fair,92,Fair,Good dietary habits
39576,Good,100,Good,Good dietary habits
39577,Good,100,Good,Good dietary habits
39578,Poor,96,Poor,Improve diet quality
39579,Fair,58,Fair,Good dietary habits
39580,Good,90,Good,Good dietary habits
39581,Good,91,Good,Good dietary habits
39582,Fair,79,Fair,Good dietary habits
39583,Good,78,Good,Good dietary habits
39584,Good,90,Good,Good dietary habits
39585,Good,85,Good,Good dietary habits
39586,Good,72,Good,Good dietary habits
39587,Good,92,Good,Good dietary habits
39588,Poor,87,Poor,Improve diet quality
39589,Poor,99,Poor,Improve diet quality
39590,Good,81,Good,Good dietary habits
39591,Good,100,Good,Good dietary habits
39592,Good,91,Good,Good dietary habits
39593,Good,99,Good,Good dietary habits
39594,Good,75,Good,Good dietary habits
39595,Fair,83,Fair,Good dietary habits
39596,Good,99,Good,Good dietary habits
39597,Poor,84,Poor,Improve diet quality
39598,Fair,100,Fair,Good dietary habits
39599,Good,74,Good,Good dietary habits
39600,Fair,100,Fair,Good dietary habits
39601,Poor,86,Poor,Improve diet quality
39602,Fair,86,Fair,Good dietary habits
39603,Fair,100,Fair,Good dietary habits
39604,Good,100,Good,Good dietary habits
39605,Poor,95,Poor,Improve diet quality
39606,Good,83,Good,Good dietary habits
39607,Good,98,Good,Good dietary habits
39608,Fair,100,Fair,Good dietary habits
39609,Good,84,Good,Good dietary habits
39610,Fair,96,Fair,Good dietary habits
39611,Good,76,Good,Good dietary habits
39612,Good,87,Good,Good dietary habits
39613,Fair,88,Fair,Good dietary habits
39614,Good,100,Good,Good dietary habits
39615,Poor,70,Poor,Improve diet quality
39616,Fair,100,Fair,Good dietary habits
39617,Good,78,Good,Good dietary habits
39618,Good,87,Good,Good dietary habits
39619,Fair,61,Fair,Good dietary habits
39620,Fair,79,Fair,Good dietary habits
39621,Fair,100,Fair,Good dietary habits
39622,Good,100,Good,Good dietary habits
39623,Fair,82,Fair,Good dietary habits
39624,Fair,94,Fair,Good dietary habits
39625,Good,96,Good,Good dietary habits
39626,Good,96,Good,Good dietary habits
39627,Good,100,Good,Good dietary habits
39628,Fair,93,Fair,Good dietary habits
39629,Good,66,Good,Good dietary habits
39630,Fair,100,Fair,Good dietary habits
39631,Good,96,Good,Good dietary habits
39632,Good,76,Good,Good dietary habits
39633,Good,91,Good,Good dietary habits
39634,Good,77,Good,Good dietary habits
39635,Good,97,Good,Good dietary habits
39636,Good,69,Good,Good dietary habits
39637,Fair,97,Fair,Good dietary habits
39638,Good,100,Good,Good dietary habits
39639,Fair,100,Fair,Good dietary habits
39640,Fair,80,Fair,Good dietary habits
39641,Good,98,Good,Good dietary habits
39642,Good,73,Good,Good dietary habits
39643,Fair,96,Fair,Good dietary habits
39644,Good,100,Good,Good dietary habits
39645,Good,71,Good,Good dietary habits
39646,Fair,100,Fair,Good dietary habits
39647,Good,82,Good,Good dietary habits
39648,Good,89,Good,Good dietary habits
39649,Good,99,Good,Good dietary habits
39650,Good,82,Good,Good dietary habits
39651,Good,97,Good,Good dietary habits
39652,Good,100,Good,Good dietary habits
39653,Poor,81,Poor,Improve diet quality
39654,Good,95,Good,Good dietary habits
39655,Poor,62,Poor,Improve diet quality
39656,Good,99,Good,Good dietary habits
39657,Good,100,Good,Good dietary habits
39658,Good,80,Good,Good dietary habits
39659,Fair,84,Fair,Good dietary habits
39660,Fair,90,Fair,Good dietary habits
39661,Fair,100,Fair,Good dietary habits
39662,Poor,60,Poor,Improve diet quality
39663,Poor,89,Poor,Improve diet quality
39664,Good,94,Good,Good dietary habits
39665,Good,100,Good,Good dietary habits
39666,Poor,100,Poor,Improve diet quality
39667,Good,88,Good,Good dietary habits
39668,Good,62,Good,Good dietary habits
39669,Good,70,Good,Good dietary habits
39670,Good,96,Good,Good dietary habits
39671,Poor,72,Poor,Improve diet quality
39672,Poor,70,Poor,Improve diet quality
39673,Good,94,Good,Good dietary habits
39674,Poor,97,Poor,Improve diet quality
39675,Fair,97,Fair,Good dietary habits
39676,Good,96,Good,Good dietary habits
39677,Fair,90,Fair,Good dietary habits
39678,Poor,100,Poor,Improve diet quality
39679,Poor,73,Poor,Improve diet quality
39680,Fair,78,Fair,Good dietary habits
39681,Poor,97,Poor,Improve diet quality
39682,Poor,80,Poor,Improve diet quality
39683,Poor,69,Poor,Improve diet quality
39684,Fair,83,Fair,Good dietary habits
39685,Fair,91,Fair,Good dietary habits
39686,Good,84,Good,Good dietary habits
39687,Fair,63,Fair,Good dietary habits
39688,Fair,100,Fair,Good dietary habits
39689,Good,98,Good,Good dietary habits
39690,Good,88,Good,Good dietary habits
39691,Fair,62,Fair,Good dietary habits
39692,Poor,99,Poor,Improve diet quality
39693,Good,91,Good,Good dietary habits
39694,Fair,90,Fair,Good dietary habits
39695,Good,91,Good,Good dietary habits
39696,Fair,100,Fair,Good dietary habits
39697,Poor,80,Poor,Improve diet quality
39698,Good,82,Good,Good dietary habits
39699,Fair,92,Fair,Good dietary habits
39700,Poor,55,Poor,Improve diet quality
39701,Fair,79,Fair,Good dietary habits
39702,Good,98,Good,Good dietary habits
39703,Good,72,Good,Good dietary habits
39704,Good,100,Good,Good dietary habits
39705,Good,100,Good,Good dietary habits
39706,Good,73,Good,Good dietary habits
39707,Fair,100,Fair,Good dietary habits
39708,Poor,78,Poor,Improve diet quality
39709,Fair,99,Fair,Good dietary habits
39710,Good,100,Good,Good dietary habits
39711,Fair,95,Fair,Good dietary habits
39712,Good,97,Good,Good dietary habits
39713,Fair,99,Fair,Good dietary habits
39714,Good,85,Good,Good dietary habits
39715,Good,100,Good,Good dietary habits
39716,Good,46,Good,Good dietary habits
39717,Good,91,Good,Good dietary habits
39718,Fair,88,Fair,Good dietary habits
39719,Poor,83,Poor,Improve diet quality
39720,Poor,100,Poor,Improve diet quality
39721,Good,75,Good,Good dietary habits
39722,Poor,90,Poor,Improve diet quality
39723,Poor,99,Poor,Improve diet quality
39724,Good,68,Good,Good dietary habits
39725,Good,100,Good,Good dietary habits
39726,Good,97,Good,Good dietary habits
39727,Good,58,Good,Good dietary habits
39728,Good,80,Good,Good dietary habits
39729,Poor,91,Poor,Improve diet quality
39730,Fair,89,Fair,Good dietary habits
39731,Poor,83,Poor,Improve diet quality
39732,Good,97,Good,Good dietary habits
39733,Fair,69,Fair,Good dietary habits
39734,Good,99,Good,Good dietary habits
39735,Good,78,Good,Good dietary habits
39736,Good,97,Good,Good dietary habits
39737,Fair,100,Fair,Good dietary habits
39738,Poor,77,Poor,Improve diet quality
39739,Fair,100,Fair,Good dietary habits
39740,Good,80,Good,Good dietary habits
39741,Fair,82,Fair,Good dietary habits
39742,Fair,100,Fair,Good dietary habits
39743,Good,96,Good,Good dietary habits
39744,Poor,75,Poor,Improve diet quality
39745,Good,100,Good,Good dietary habits
39746,Fair,90,Fair,Good dietary habits
39747,Fair,85,Fair,Good dietary habits
39748,Good,75,Good,Good dietary habits
39749,Poor,77,Poor,Improve diet quality
39750,Fair,65,Fair,Good dietary habits
39751,Fair,72,Fair,Good dietary habits
39752,Good,100,Good,Good dietary habits
39753,Fair,100,Fair,Good dietary habits
39754,Good,76,Good,Good dietary habits
39755,Poor,86,Poor,Improve diet quality
39756,Fair,100,Fair,Good dietary habits
39757,Fair,94,Fair,Good dietary habits
39758,Good,100,Good,Good dietary habits
39759,Fair,79,Fair,Good dietary habits
39760,Good,79,Good,Good dietary habits
39761,Fair,97,Fair,Good dietary habits
39762,Good,73,Good,Good dietary habits
39763,Good,86,Good,Good dietary habits
39764,Poor,100,Poor,Improve diet quality
39765,Fair,96,Fair,Good dietary habits
39766,Fair,100,Fair,Good dietary habits
39767,Good,95,Good,Good dietary habits
39768,Fair,97,Fair,Good dietary habits
39769,Good,95,Good,Good dietary habits
39770,Good,100,Good,Good dietary habits
39771,Poor,100,Poor,Improve diet quality
39772,Good,97,Good,Good dietary habits
39773,Poor,94,Poor,Improve diet quality
39774,Good,82,Good,Good dietary habits
39775,Good,100,Good,Good dietary habits
39776,Poor,78,Poor,Improve diet quality
39777,Good,75,Good,Good dietary habits
39778,Good,88,Good,Good dietary habits
39779,Fair,78,Fair,Good dietary habits
39780,Poor,100,Poor,Improve diet quality
39781,Fair,94,Fair,Good dietary habits
39782,Poor,97,Poor,Improve diet quality
39783,Fair,100,Fair,Good dietary habits
39784,Fair,86,Fair,Good dietary habits
39785,Good,89,Good,Good dietary habits
39786,Fair,90,Fair,Good dietary habits
39787,Good,81,Good,Good dietary habits
39788,Fair,100,Fair,Good dietary habits
39789,Fair,100,Fair,Good dietary habits
39790,Good,89,Good,Good dietary habits
39791,Good,96,Good,Good dietary habits
39792,Fair,100,Fair,Good dietary habits
39793,Fair,85,Fair,Good dietary habits
39794,Fair,96,Fair,Good dietary habits
39795,Good,98,Good,Good dietary habits
39796,Fair,95,Fair,Good dietary habits
39797,Poor,100,Poor,Improve diet quality
39798,Fair,100,Fair,Good dietary habits
39799,Poor,91,Poor,Improve diet quality
39800,Good,95,Good,Good dietary habits
39801,Good,83,Good,Good dietary habits
39802,Good,99,Good,Good dietary habits
39803,Fair,90,Fair,Good dietary habits
39804,Fair,100,Fair,Good dietary habits
39805,Fair,94,Fair,Good dietary habits
39806,Good,100,Good,Good dietary habits
39807,Fair,100,Fair,Good dietary habits
39808,Fair,100,Fair,Good dietary habits
39809,Fair,95,Fair,Good dietary habits
39810,Poor,98,Poor,Improve diet quality
39811,Good,79,Good,Good dietary habits
39812,Fair,93,Fair,Good dietary habits
39813,Good,100,Good,Good dietary habits
39814,Poor,65,Poor,Improve diet quality
39815,Good,100,Good,Good dietary habits
39816,Fair,68,Fair,Good dietary habits
39817,Fair,96,Fair,Good dietary habits
39818,Good,91,Good,Good dietary habits
39819,Poor,100,Poor,Improve diet quality
39820,Fair,98,Fair,Good dietary habits
39821,Fair,82,Fair,Good dietary habits
39822,Poor,100,Poor,Improve diet quality
39823,Good,94,Good,Good dietary habits
39824,Good,97,Good,Good dietary habits
39825,Good,91,Good,Good dietary habits
39826,Poor,100,Poor,Improve diet quality
39827,Good,59,Good,Good dietary habits
39828,Fair,91,Fair,Good dietary habits
